fecha_venta,nombre_plato,categoria_plato,cantidad_vendida,tipo_venta,precio_unitario,dia_semana,tipo_dia
2024-12-12,Costillas de Cerdo,Carnes,5,mesa,54000,Jueves,entre_semana
2024-12-12,Costillas de Cerdo,Carnes,6,domicilio,54000,Jueves,entre_semana
2024-12-12,Lomo de Cerdo,Carnes,4,mesa,54000,Jueves,entre_semana
2024-12-12,Lomo de Cerdo,Carnes,4,domicilio,54000,Jueves,entre_semana
2024-12-12,Sobrebarriga,Carnes,12,mesa,54000,Jueves,entre_semana
2024-12-12,Sobrebarriga,Carnes,11,domicilio,54000,Jueves,entre_semana
2024-12-12,Pechuga Asada,Carnes,2,mesa,52000,Jueves,entre_semana
2024-12-12,Pechuga Asada,Carnes,4,domicilio,52000,Jueves,entre_semana
2024-12-12,Mojarra 2en1,Pescados,4,mesa,50000,Jueves,entre_semana
2024-12-12,Mojarra 2en1,Pescados,4,domicilio,50000,Jueves,entre_semana
2024-12-12,Trucha 2en1,Pescados,1,mesa,50000,Jueves,entre_semana
2024-12-12,Trucha 2en1,Pescados,1,domicilio,50000,Jueves,entre_semana
2024-12-12,Tierra Aire Mar,Pescados,1,domicilio,90000,Jueves,entre_semana
2024-12-12,Arroz con Pollo,Arroces,7,mesa,45000,Jueves,entre_semana
2024-12-12,Arroz con Pollo,Arroces,10,domicilio,45000,Jueves,entre_semana
2024-12-12,Almuerzo Ejecutivo,Corrientes,51,mesa,25000,Jueves,entre_semana
2024-12-12,Almuerzo Ejecutivo,Corrientes,36,domicilio,25000,Jueves,entre_semana
2024-12-13,Lengua en salsa,Sopas,1,mesa,60000,Viernes,entre_semana
2024-12-13,Lengua en salsa,Sopas,1,domicilio,60000,Viernes,entre_semana
2024-12-13,Sancocho de Gallina,Sopas,3,mesa,60000,Viernes,entre_semana
2024-12-13,Sancocho de Gallina,Sopas,3,domicilio,60000,Viernes,entre_semana
2024-12-13,Frijoles con Pezuña,Sopas,3,mesa,50000,Viernes,entre_semana
2024-12-13,Frijoles con Pezuña,Sopas,2,domicilio,50000,Viernes,entre_semana
2024-12-13,Pata,Sopas,1,mesa,27000,Viernes,entre_semana
2024-12-13,Pata,Sopas,1,domicilio,27000,Viernes,entre_semana
2024-12-13,Cola de Buey,Sopas,3,mesa,60000,Viernes,entre_semana
2024-12-13,Cola de Buey,Sopas,3,domicilio,60000,Viernes,entre_semana
2024-12-13,Cazuela de Mariscos,Sopas,1,mesa,53000,Viernes,entre_semana
2024-12-13,Cazuela de Mariscos,Sopas,1,domicilio,53000,Viernes,entre_semana
2024-12-13,Carne Asada (Chatas),Carnes,10,mesa,56000,Viernes,entre_semana
2024-12-13,Carne Asada (Chatas),Carnes,8,domicilio,56000,Viernes,entre_semana
2024-12-13,Carne Oreada,Carnes,2,mesa,56000,Viernes,entre_semana
2024-12-13,Carne Oreada,Carnes,3,domicilio,56000,Viernes,entre_semana
2024-12-13,Cabro con Pepitoria,Carnes,10,mesa,56000,Viernes,entre_semana
2024-12-13,Cabro con Pepitoria,Carnes,8,domicilio,56000,Viernes,entre_semana
2024-12-13,Costillas de Cerdo,Carnes,6,mesa,54000,Viernes,entre_semana
2024-12-13,Costillas de Cerdo,Carnes,6,domicilio,54000,Viernes,entre_semana
2024-12-13,Lomo de Cerdo,Carnes,4,mesa,54000,Viernes,entre_semana
2024-12-13,Lomo de Cerdo,Carnes,4,domicilio,54000,Viernes,entre_semana
2024-12-13,Sobrebarriga,Carnes,11,mesa,54000,Viernes,entre_semana
2024-12-13,Sobrebarriga,Carnes,9,domicilio,54000,Viernes,entre_semana
2024-12-13,Pechuga Asada,Carnes,2,mesa,52000,Viernes,entre_semana
2024-12-13,Pechuga Asada,Carnes,4,domicilio,52000,Viernes,entre_semana
2024-12-13,Mojarra 2en1,Pescados,4,mesa,50000,Viernes,entre_semana
2024-12-13,Mojarra 2en1,Pescados,4,domicilio,50000,Viernes,entre_semana
2024-12-13,Trucha 2en1,Pescados,1,mesa,50000,Viernes,entre_semana
2024-12-13,Trucha 2en1,Pescados,1,domicilio,50000,Viernes,entre_semana
2024-12-13,Tierra Aire Mar,Pescados,1,domicilio,90000,Viernes,entre_semana
2024-12-13,Arroz con Pollo,Arroces,7,mesa,45000,Viernes,entre_semana
2024-12-13,Arroz con Pollo,Arroces,9,domicilio,45000,Viernes,entre_semana
2024-12-13,Almuerzo Ejecutivo,Corrientes,36,mesa,25000,Viernes,entre_semana
2024-12-13,Almuerzo Ejecutivo,Corrientes,46,domicilio,25000,Viernes,entre_semana
2024-12-14,Lengua en salsa,Sopas,2,mesa,60000,Sábado,sabado
2024-12-14,Lengua en salsa,Sopas,2,domicilio,60000,Sábado,sabado
2024-12-14,Mute,Sopas,18,mesa,30000,Sábado,sabado
2024-12-14,Mute,Sopas,11,domicilio,30000,Sábado,sabado
2024-12-14,Sancocho de Gallina,Sopas,12,mesa,60000,Sábado,sabado
2024-12-14,Sancocho de Gallina,Sopas,12,domicilio,60000,Sábado,sabado
2024-12-14,Frijoles con Pezuña,Sopas,4,mesa,50000,Sábado,sabado
2024-12-14,Frijoles con Pezuña,Sopas,5,domicilio,50000,Sábado,sabado
2024-12-14,Pata,Sopas,3,mesa,27000,Sábado,sabado
2024-12-14,Pata,Sopas,2,domicilio,27000,Sábado,sabado
2024-12-14,Cola de Buey,Sopas,5,mesa,60000,Sábado,sabado
2024-12-14,Cola de Buey,Sopas,8,domicilio,60000,Sábado,sabado
2024-12-14,Cazuela de Mariscos,Sopas,2,mesa,53000,Sábado,sabado
2024-12-14,Cazuela de Mariscos,Sopas,2,domicilio,53000,Sábado,sabado
2024-12-14,Carne Asada (Chatas),Carnes,16,mesa,56000,Sábado,sabado
2024-12-14,Carne Asada (Chatas),Carnes,16,domicilio,56000,Sábado,sabado
2024-12-14,Carne Oreada,Carnes,6,mesa,56000,Sábado,sabado
2024-12-14,Carne Oreada,Carnes,4,domicilio,56000,Sábado,sabado
2024-12-14,Cabro con Pepitoria,Carnes,12,mesa,56000,Sábado,sabado
2024-12-14,Cabro con Pepitoria,Carnes,13,domicilio,56000,Sábado,sabado
2024-12-14,Costillas de Cerdo,Carnes,7,mesa,54000,Sábado,sabado
2024-12-14,Costillas de Cerdo,Carnes,8,domicilio,54000,Sábado,sabado
2024-12-14,Lomo de Cerdo,Carnes,7,mesa,54000,Sábado,sabado
2024-12-14,Lomo de Cerdo,Carnes,6,domicilio,54000,Sábado,sabado
2024-12-14,Sobrebarriga,Carnes,16,mesa,54000,Sábado,sabado
2024-12-14,Sobrebarriga,Carnes,17,domicilio,54000,Sábado,sabado
2024-12-14,Pechuga Asada,Carnes,3,mesa,52000,Sábado,sabado
2024-12-14,Pechuga Asada,Carnes,6,domicilio,52000,Sábado,sabado
2024-12-14,Mojarra 2en1,Pescados,9,mesa,50000,Sábado,sabado
2024-12-14,Mojarra 2en1,Pescados,6,domicilio,50000,Sábado,sabado
2024-12-14,Trucha 2en1,Pescados,2,mesa,50000,Sábado,sabado
2024-12-14,Trucha 2en1,Pescados,2,domicilio,50000,Sábado,sabado
2024-12-14,Tierra Aire Mar,Pescados,1,mesa,90000,Sábado,sabado
2024-12-14,Tierra Aire Mar,Pescados,1,domicilio,90000,Sábado,sabado
2024-12-14,Arroz con Pollo,Arroces,14,mesa,45000,Sábado,sabado
2024-12-14,Arroz con Pollo,Arroces,12,domicilio,45000,Sábado,sabado
2024-12-14,Almuerzo Ejecutivo,Corrientes,35,domicilio,25000,Sábado,sabado
2024-12-15,Lengua en salsa,Sopas,5,mesa,60000,Domingo,domingo
2024-12-15,Lengua en salsa,Sopas,4,domicilio,60000,Domingo,domingo
2024-12-15,Mute,Sopas,45,mesa,30000,Domingo,domingo
2024-12-15,Mute,Sopas,24,domicilio,30000,Domingo,domingo
2024-12-15,Sancocho de Gallina,Sopas,24,mesa,60000,Domingo,domingo
2024-12-15,Sancocho de Gallina,Sopas,16,domicilio,60000,Domingo,domingo
2024-12-15,Pata,Sopas,7,mesa,27000,Domingo,domingo
2024-12-15,Pata,Sopas,4,domicilio,27000,Domingo,domingo
2024-12-15,Cola de Buey,Sopas,10,mesa,60000,Domingo,domingo
2024-12-15,Cola de Buey,Sopas,16,domicilio,60000,Domingo,domingo
2024-12-15,Cazuela de Mariscos,Sopas,4,mesa,53000,Domingo,domingo
2024-12-15,Cazuela de Mariscos,Sopas,3,domicilio,53000,Domingo,domingo
2024-12-15,Carne Asada (Chatas),Carnes,23,mesa,56000,Domingo,domingo
2024-12-15,Carne Asada (Chatas),Carnes,26,domicilio,56000,Domingo,domingo
2024-12-15,Carne Oreada,Carnes,13,mesa,56000,Domingo,domingo
2024-12-15,Carne Oreada,Carnes,11,domicilio,56000,Domingo,domingo
2024-12-15,Cabro con Pepitoria,Carnes,33,mesa,56000,Domingo,domingo
2024-12-15,Cabro con Pepitoria,Carnes,31,domicilio,56000,Domingo,domingo
2024-12-15,Costillas de Cerdo,Carnes,17,mesa,54000,Domingo,domingo
2024-12-15,Costillas de Cerdo,Carnes,22,domicilio,54000,Domingo,domingo
2024-12-15,Lomo de Cerdo,Carnes,12,mesa,54000,Domingo,domingo
2024-12-15,Lomo de Cerdo,Carnes,11,domicilio,54000,Domingo,domingo
2024-12-15,Sobrebarriga,Carnes,26,mesa,54000,Domingo,domingo
2024-12-15,Sobrebarriga,Carnes,30,domicilio,54000,Domingo,domingo
2024-12-15,Pechuga Asada,Carnes,8,mesa,52000,Domingo,domingo
2024-12-15,Pechuga Asada,Carnes,14,domicilio,52000,Domingo,domingo
2024-12-15,Mojarra 2en1,Pescados,15,mesa,50000,Domingo,domingo
2024-12-15,Mojarra 2en1,Pescados,13,domicilio,50000,Domingo,domingo
2024-12-15,Trucha 2en1,Pescados,4,mesa,50000,Domingo,domingo
2024-12-15,Trucha 2en1,Pescados,4,domicilio,50000,Domingo,domingo
2024-12-15,Tierra Aire Mar,Pescados,2,mesa,90000,Domingo,domingo
2024-12-15,Tierra Aire Mar,Pescados,2,domicilio,90000,Domingo,domingo
2024-12-15,Arroz con Pollo,Arroces,29,mesa,45000,Domingo,domingo
2024-12-15,Arroz con Pollo,Arroces,22,domicilio,45000,Domingo,domingo
2024-12-17,Lengua en salsa,Sopas,1,mesa,60000,Martes,entre_semana
2024-12-17,Lengua en salsa,Sopas,1,domicilio,60000,Martes,entre_semana
2024-12-17,Sancocho de Gallina,Sopas,3,mesa,60000,Martes,entre_semana
2024-12-17,Sancocho de Gallina,Sopas,3,domicilio,60000,Martes,entre_semana
2024-12-17,Frijoles con Pezuña,Sopas,3,mesa,50000,Martes,entre_semana
2024-12-17,Frijoles con Pezuña,Sopas,2,domicilio,50000,Martes,entre_semana
2024-12-17,Pata,Sopas,1,mesa,27000,Martes,entre_semana
2024-12-17,Pata,Sopas,1,domicilio,27000,Martes,entre_semana
2024-12-17,Cola de Buey,Sopas,3,mesa,60000,Martes,entre_semana
2024-12-17,Cola de Buey,Sopas,4,domicilio,60000,Martes,entre_semana
2024-12-17,Cazuela de Mariscos,Sopas,1,mesa,53000,Martes,entre_semana
2024-12-17,Cazuela de Mariscos,Sopas,1,domicilio,53000,Martes,entre_semana
2024-12-17,Carne Asada (Chatas),Carnes,10,mesa,56000,Martes,entre_semana
2024-12-17,Carne Asada (Chatas),Carnes,10,domicilio,56000,Martes,entre_semana
2024-12-17,Carne Oreada,Carnes,3,mesa,56000,Martes,entre_semana
2024-12-17,Carne Oreada,Carnes,3,domicilio,56000,Martes,entre_semana
2024-12-17,Cabro con Pepitoria,Carnes,9,mesa,56000,Martes,entre_semana
2024-12-17,Cabro con Pepitoria,Carnes,10,domicilio,56000,Martes,entre_semana
2024-12-17,Costillas de Cerdo,Carnes,4,mesa,54000,Martes,entre_semana
2024-12-17,Costillas de Cerdo,Carnes,5,domicilio,54000,Martes,entre_semana
2024-12-17,Lomo de Cerdo,Carnes,4,mesa,54000,Martes,entre_semana
2024-12-17,Lomo de Cerdo,Carnes,4,domicilio,54000,Martes,entre_semana
2024-12-17,Sobrebarriga,Carnes,8,mesa,54000,Martes,entre_semana
2024-12-17,Sobrebarriga,Carnes,11,domicilio,54000,Martes,entre_semana
2024-12-17,Pechuga Asada,Carnes,2,mesa,52000,Martes,entre_semana
2024-12-17,Pechuga Asada,Carnes,5,domicilio,52000,Martes,entre_semana
2024-12-17,Mojarra 2en1,Pescados,4,mesa,50000,Martes,entre_semana
2024-12-17,Mojarra 2en1,Pescados,4,domicilio,50000,Martes,entre_semana
2024-12-17,Trucha 2en1,Pescados,1,mesa,50000,Martes,entre_semana
2024-12-17,Trucha 2en1,Pescados,1,domicilio,50000,Martes,entre_semana
2024-12-17,Tierra Aire Mar,Pescados,1,domicilio,90000,Martes,entre_semana
2024-12-17,Arroz con Pollo,Arroces,8,mesa,45000,Martes,entre_semana
2024-12-17,Arroz con Pollo,Arroces,8,domicilio,45000,Martes,entre_semana
2024-12-17,Almuerzo Ejecutivo,Corrientes,46,mesa,25000,Martes,entre_semana
2024-12-17,Almuerzo Ejecutivo,Corrientes,51,domicilio,25000,Martes,entre_semana
2024-12-18,Lengua en salsa,Sopas,1,mesa,60000,Miércoles,entre_semana
2024-12-18,Lengua en salsa,Sopas,1,domicilio,60000,Miércoles,entre_semana
2024-12-18,Sancocho de Gallina,Sopas,3,mesa,60000,Miércoles,entre_semana
2024-12-18,Sancocho de Gallina,Sopas,3,domicilio,60000,Miércoles,entre_semana
2024-12-18,Frijoles con Pezuña,Sopas,3,mesa,50000,Miércoles,entre_semana
2024-12-18,Frijoles con Pezuña,Sopas,2,domicilio,50000,Miércoles,entre_semana
2024-12-18,Pata,Sopas,1,mesa,27000,Miércoles,entre_semana
2024-12-18,Pata,Sopas,1,domicilio,27000,Miércoles,entre_semana
2024-12-18,Cola de Buey,Sopas,3,mesa,60000,Miércoles,entre_semana
2024-12-18,Cola de Buey,Sopas,4,domicilio,60000,Miércoles,entre_semana
2024-12-18,Cazuela de Mariscos,Sopas,1,mesa,53000,Miércoles,entre_semana
2024-12-18,Cazuela de Mariscos,Sopas,1,domicilio,53000,Miércoles,entre_semana
2024-12-18,Carne Asada (Chatas),Carnes,9,mesa,56000,Miércoles,entre_semana
2024-12-18,Carne Asada (Chatas),Carnes,7,domicilio,56000,Miércoles,entre_semana
2024-12-18,Carne Oreada,Carnes,2,mesa,56000,Miércoles,entre_semana
2024-12-18,Carne Oreada,Carnes,3,domicilio,56000,Miércoles,entre_semana
2024-12-18,Cabro con Pepitoria,Carnes,10,mesa,56000,Miércoles,entre_semana
2024-12-18,Cabro con Pepitoria,Carnes,11,domicilio,56000,Miércoles,entre_semana
2024-12-18,Costillas de Cerdo,Carnes,5,mesa,54000,Miércoles,entre_semana
2024-12-18,Costillas de Cerdo,Carnes,6,domicilio,54000,Miércoles,entre_semana
2024-12-18,Lomo de Cerdo,Carnes,4,mesa,54000,Miércoles,entre_semana
2024-12-18,Lomo de Cerdo,Carnes,4,domicilio,54000,Miércoles,entre_semana
2024-12-18,Sobrebarriga,Carnes,10,mesa,54000,Miércoles,entre_semana
2024-12-18,Sobrebarriga,Carnes,10,domicilio,54000,Miércoles,entre_semana
2024-12-18,Pechuga Asada,Carnes,2,mesa,52000,Miércoles,entre_semana
2024-12-18,Pechuga Asada,Carnes,4,domicilio,52000,Miércoles,entre_semana
2024-12-18,Mojarra 2en1,Pescados,4,mesa,50000,Miércoles,entre_semana
2024-12-18,Mojarra 2en1,Pescados,4,domicilio,50000,Miércoles,entre_semana
2024-12-18,Trucha 2en1,Pescados,1,mesa,50000,Miércoles,entre_semana
2024-12-18,Trucha 2en1,Pescados,1,domicilio,50000,Miércoles,entre_semana
2024-12-18,Tierra Aire Mar,Pescados,1,domicilio,90000,Miércoles,entre_semana
2024-12-18,Arroz con Pollo,Arroces,8,mesa,45000,Miércoles,entre_semana
2024-12-18,Arroz con Pollo,Arroces,8,domicilio,45000,Miércoles,entre_semana
2024-12-18,Almuerzo Ejecutivo,Corrientes,39,mesa,25000,Miércoles,entre_semana
2024-12-18,Almuerzo Ejecutivo,Corrientes,48,domicilio,25000,Miércoles,entre_semana
2024-12-19,Lengua en salsa,Sopas,1,mesa,60000,Jueves,entre_semana
2024-12-19,Lengua en salsa,Sopas,1,domicilio,60000,Jueves,entre_semana
2024-12-19,Sancocho de Gallina,Sopas,3,mesa,60000,Jueves,entre_semana
2024-12-19,Sancocho de Gallina,Sopas,3,domicilio,60000,Jueves,entre_semana
2024-12-19,Frijoles con Pezuña,Sopas,4,mesa,50000,Jueves,entre_semana
2024-12-19,Frijoles con Pezuña,Sopas,2,domicilio,50000,Jueves,entre_semana
2024-12-19,Pata,Sopas,1,mesa,27000,Jueves,entre_semana
2024-12-19,Pata,Sopas,1,domicilio,27000,Jueves,entre_semana
2024-12-19,Cola de Buey,Sopas,3,mesa,60000,Jueves,entre_semana
2024-12-19,Cola de Buey,Sopas,5,domicilio,60000,Jueves,entre_semana
2024-12-19,Cazuela de Mariscos,Sopas,1,mesa,53000,Jueves,entre_semana
2024-12-19,Cazuela de Mariscos,Sopas,1,domicilio,53000,Jueves,entre_semana
2024-12-19,Carne Asada (Chatas),Carnes,9,mesa,56000,Jueves,entre_semana
2024-12-19,Carne Asada (Chatas),Carnes,11,domicilio,56000,Jueves,entre_semana
2024-12-19,Carne Oreada,Carnes,3,mesa,56000,Jueves,entre_semana
2024-12-19,Carne Oreada,Carnes,3,domicilio,56000,Jueves,entre_semana
2024-12-19,Cabro con Pepitoria,Carnes,8,mesa,56000,Jueves,entre_semana
2024-12-19,Cabro con Pepitoria,Carnes,10,domicilio,56000,Jueves,entre_semana
2024-12-19,Costillas de Cerdo,Carnes,6,mesa,54000,Jueves,entre_semana
2024-12-19,Costillas de Cerdo,Carnes,6,domicilio,54000,Jueves,entre_semana
2024-12-19,Lomo de Cerdo,Carnes,3,mesa,54000,Jueves,entre_semana
2024-12-19,Lomo de Cerdo,Carnes,5,domicilio,54000,Jueves,entre_semana
2024-12-19,Sobrebarriga,Carnes,9,mesa,54000,Jueves,entre_semana
2024-12-19,Sobrebarriga,Carnes,10,domicilio,54000,Jueves,entre_semana
2024-12-19,Pechuga Asada,Carnes,2,mesa,52000,Jueves,entre_semana
2024-12-19,Pechuga Asada,Carnes,5,domicilio,52000,Jueves,entre_semana
2024-12-19,Mojarra 2en1,Pescados,4,mesa,50000,Jueves,entre_semana
2024-12-19,Mojarra 2en1,Pescados,5,domicilio,50000,Jueves,entre_semana
2024-12-19,Trucha 2en1,Pescados,1,mesa,50000,Jueves,entre_semana
2024-12-19,Trucha 2en1,Pescados,1,domicilio,50000,Jueves,entre_semana
2024-12-19,Tierra Aire Mar,Pescados,1,domicilio,90000,Jueves,entre_semana
2024-12-19,Arroz con Pollo,Arroces,10,mesa,45000,Jueves,entre_semana
2024-12-19,Arroz con Pollo,Arroces,9,domicilio,45000,Jueves,entre_semana
2024-12-19,Almuerzo Ejecutivo,Corrientes,43,mesa,25000,Jueves,entre_semana
2024-12-19,Almuerzo Ejecutivo,Corrientes,46,domicilio,25000,Jueves,entre_semana
2024-12-20,Lengua en salsa,Sopas,1,mesa,60000,Viernes,entre_semana
2024-12-20,Lengua en salsa,Sopas,1,domicilio,60000,Viernes,entre_semana
2024-12-20,Sancocho de Gallina,Sopas,3,mesa,60000,Viernes,entre_semana
2024-12-20,Sancocho de Gallina,Sopas,3,domicilio,60000,Viernes,entre_semana
2024-12-20,Frijoles con Pezuña,Sopas,3,mesa,50000,Viernes,entre_semana
2024-12-20,Frijoles con Pezuña,Sopas,2,domicilio,50000,Viernes,entre_semana
2024-12-20,Pata,Sopas,1,mesa,27000,Viernes,entre_semana
2024-12-20,Pata,Sopas,1,domicilio,27000,Viernes,entre_semana
2024-12-20,Cola de Buey,Sopas,3,mesa,60000,Viernes,entre_semana
2024-12-20,Cola de Buey,Sopas,5,domicilio,60000,Viernes,entre_semana
2024-12-20,Cazuela de Mariscos,Sopas,1,mesa,53000,Viernes,entre_semana
2024-12-20,Cazuela de Mariscos,Sopas,1,domicilio,53000,Viernes,entre_semana
2024-12-20,Carne Asada (Chatas),Carnes,8,mesa,56000,Viernes,entre_semana
2024-12-20,Carne Asada (Chatas),Carnes,8,domicilio,56000,Viernes,entre_semana
2024-12-20,Carne Oreada,Carnes,3,mesa,56000,Viernes,entre_semana
2024-12-20,Carne Oreada,Carnes,3,domicilio,56000,Viernes,entre_semana
2024-12-20,Cabro con Pepitoria,Carnes,8,mesa,56000,Viernes,entre_semana
2024-12-20,Cabro con Pepitoria,Carnes,8,domicilio,56000,Viernes,entre_semana
2024-12-20,Costillas de Cerdo,Carnes,5,mesa,54000,Viernes,entre_semana
2024-12-20,Costillas de Cerdo,Carnes,7,domicilio,54000,Viernes,entre_semana
2024-12-20,Lomo de Cerdo,Carnes,3,mesa,54000,Viernes,entre_semana
2024-12-20,Lomo de Cerdo,Carnes,4,domicilio,54000,Viernes,entre_semana
2024-12-20,Sobrebarriga,Carnes,10,mesa,54000,Viernes,entre_semana
2024-12-20,Sobrebarriga,Carnes,11,domicilio,54000,Viernes,entre_semana
2024-12-20,Pechuga Asada,Carnes,2,mesa,52000,Viernes,entre_semana
2024-12-20,Pechuga Asada,Carnes,3,domicilio,52000,Viernes,entre_semana
2024-12-20,Mojarra 2en1,Pescados,5,mesa,50000,Viernes,entre_semana
2024-12-20,Mojarra 2en1,Pescados,4,domicilio,50000,Viernes,entre_semana
2024-12-20,Trucha 2en1,Pescados,1,mesa,50000,Viernes,entre_semana
2024-12-20,Trucha 2en1,Pescados,1,domicilio,50000,Viernes,entre_semana
2024-12-20,Tierra Aire Mar,Pescados,1,domicilio,90000,Viernes,entre_semana
2024-12-20,Arroz con Pollo,Arroces,7,mesa,45000,Viernes,entre_semana
2024-12-20,Arroz con Pollo,Arroces,7,domicilio,45000,Viernes,entre_semana
2024-12-20,Almuerzo Ejecutivo,Corrientes,54,mesa,25000,Viernes,entre_semana
2024-12-20,Almuerzo Ejecutivo,Corrientes,48,domicilio,25000,Viernes,entre_semana
2024-12-21,Lengua en salsa,Sopas,2,mesa,60000,Sábado,sabado
2024-12-21,Lengua en salsa,Sopas,2,domicilio,60000,Sábado,sabado
2024-12-21,Mute,Sopas,19,mesa,30000,Sábado,sabado
2024-12-21,Mute,Sopas,13,domicilio,30000,Sábado,sabado
2024-12-21,Sancocho de Gallina,Sopas,10,mesa,60000,Sábado,sabado
2024-12-21,Sancocho de Gallina,Sopas,9,domicilio,60000,Sábado,sabado
2024-12-21,Frijoles con Pezuña,Sopas,4,mesa,50000,Sábado,sabado
2024-12-21,Frijoles con Pezuña,Sopas,4,domicilio,50000,Sábado,sabado
2024-12-21,Pata,Sopas,4,mesa,27000,Sábado,sabado
2024-12-21,Pata,Sopas,2,domicilio,27000,Sábado,sabado
2024-12-21,Cola de Buey,Sopas,5,mesa,60000,Sábado,sabado
2024-12-21,Cola de Buey,Sopas,9,domicilio,60000,Sábado,sabado
2024-12-21,Cazuela de Mariscos,Sopas,2,mesa,53000,Sábado,sabado
2024-12-21,Cazuela de Mariscos,Sopas,2,domicilio,53000,Sábado,sabado
2024-12-21,Carne Asada (Chatas),Carnes,16,mesa,56000,Sábado,sabado
2024-12-21,Carne Asada (Chatas),Carnes,16,domicilio,56000,Sábado,sabado
2024-12-21,Carne Oreada,Carnes,6,mesa,56000,Sábado,sabado
2024-12-21,Carne Oreada,Carnes,4,domicilio,56000,Sábado,sabado
2024-12-21,Cabro con Pepitoria,Carnes,15,mesa,56000,Sábado,sabado
2024-12-21,Cabro con Pepitoria,Carnes,13,domicilio,56000,Sábado,sabado
2024-12-21,Costillas de Cerdo,Carnes,7,mesa,54000,Sábado,sabado
2024-12-21,Costillas de Cerdo,Carnes,8,domicilio,54000,Sábado,sabado
2024-12-21,Lomo de Cerdo,Carnes,7,mesa,54000,Sábado,sabado
2024-12-21,Lomo de Cerdo,Carnes,6,domicilio,54000,Sábado,sabado
2024-12-21,Sobrebarriga,Carnes,15,mesa,54000,Sábado,sabado
2024-12-21,Sobrebarriga,Carnes,12,domicilio,54000,Sábado,sabado
2024-12-21,Pechuga Asada,Carnes,4,mesa,52000,Sábado,sabado
2024-12-21,Pechuga Asada,Carnes,6,domicilio,52000,Sábado,sabado
2024-12-21,Mojarra 2en1,Pescados,7,mesa,50000,Sábado,sabado
2024-12-21,Mojarra 2en1,Pescados,8,domicilio,50000,Sábado,sabado
2024-12-21,Trucha 2en1,Pescados,2,mesa,50000,Sábado,sabado
2024-12-21,Trucha 2en1,Pescados,2,domicilio,50000,Sábado,sabado
2024-12-21,Tierra Aire Mar,Pescados,1,mesa,90000,Sábado,sabado
2024-12-21,Tierra Aire Mar,Pescados,1,domicilio,90000,Sábado,sabado
2024-12-21,Arroz con Pollo,Arroces,13,mesa,45000,Sábado,sabado
2024-12-21,Arroz con Pollo,Arroces,12,domicilio,45000,Sábado,sabado
2024-12-21,Almuerzo Ejecutivo,Corrientes,33,domicilio,25000,Sábado,sabado
2024-12-22,Lengua en salsa,Sopas,5,mesa,60000,Domingo,domingo
2024-12-22,Lengua en salsa,Sopas,3,domicilio,60000,Domingo,domingo
2024-12-22,Mute,Sopas,35,mesa,30000,Domingo,domingo
2024-12-22,Mute,Sopas,34,domicilio,30000,Domingo,domingo
2024-12-22,Sancocho de Gallina,Sopas,20,mesa,60000,Domingo,domingo
2024-12-22,Sancocho de Gallina,Sopas,20,domicilio,60000,Domingo,domingo
2024-12-22,Pata,Sopas,6,mesa,27000,Domingo,domingo
2024-12-22,Pata,Sopas,4,domicilio,27000,Domingo,domingo
2024-12-22,Cola de Buey,Sopas,10,mesa,60000,Domingo,domingo
2024-12-22,Cola de Buey,Sopas,15,domicilio,60000,Domingo,domingo
2024-12-22,Cazuela de Mariscos,Sopas,4,mesa,53000,Domingo,domingo
2024-12-22,Cazuela de Mariscos,Sopas,3,domicilio,53000,Domingo,domingo
2024-12-22,Carne Asada (Chatas),Carnes,31,mesa,56000,Domingo,domingo
2024-12-22,Carne Asada (Chatas),Carnes,23,domicilio,56000,Domingo,domingo
2024-12-22,Carne Oreada,Carnes,12,mesa,56000,Domingo,domingo
2024-12-22,Carne Oreada,Carnes,11,domicilio,56000,Domingo,domingo
2024-12-22,Cabro con Pepitoria,Carnes,32,mesa,56000,Domingo,domingo
2024-12-22,Cabro con Pepitoria,Carnes,24,domicilio,56000,Domingo,domingo
2024-12-22,Costillas de Cerdo,Carnes,16,mesa,54000,Domingo,domingo
2024-12-22,Costillas de Cerdo,Carnes,17,domicilio,54000,Domingo,domingo
2024-12-22,Lomo de Cerdo,Carnes,13,mesa,54000,Domingo,domingo
2024-12-22,Lomo de Cerdo,Carnes,13,domicilio,54000,Domingo,domingo
2024-12-22,Sobrebarriga,Carnes,25,mesa,54000,Domingo,domingo
2024-12-22,Sobrebarriga,Carnes,26,domicilio,54000,Domingo,domingo
2024-12-22,Pechuga Asada,Carnes,7,mesa,52000,Domingo,domingo
2024-12-22,Pechuga Asada,Carnes,10,domicilio,52000,Domingo,domingo
2024-12-22,Mojarra 2en1,Pescados,15,mesa,50000,Domingo,domingo
2024-12-22,Mojarra 2en1,Pescados,17,domicilio,50000,Domingo,domingo
2024-12-22,Trucha 2en1,Pescados,3,mesa,50000,Domingo,domingo
2024-12-22,Trucha 2en1,Pescados,5,domicilio,50000,Domingo,domingo
2024-12-22,Tierra Aire Mar,Pescados,2,mesa,90000,Domingo,domingo
2024-12-22,Tierra Aire Mar,Pescados,2,domicilio,90000,Domingo,domingo
2024-12-22,Arroz con Pollo,Arroces,25,mesa,45000,Domingo,domingo
2024-12-22,Arroz con Pollo,Arroces,24,domicilio,45000,Domingo,domingo
2024-12-24,Lengua en salsa,Sopas,1,mesa,60000,Martes,entre_semana
